DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
01/03/21;5,0001E+13;COMPL. VC PASSIVA S/ REC.TIT.001144 TFG;52111007;1;;;;0;84,25868263
01/03/21;5,0001E+13;VC PASSIVA S/ REC.TIT.001160 TFG LTD;52111007;1;;;;0;21657,48503
01/03/21;1,1E+15;REC.TIT. 001160 TFG LTD;;1;;;;0;331149,7006
;;;;;;;;;
17/03/21;1,1E+15;REC.TIT.001160 TFG, LTD;;1;;;;0;1086147,266
17/03/21;1,1E+15;REC.TIT.001161 TFG, LTD;;1;;;;0;159913,4323
17/03/21;1,1E+15;REC.TIT.001161 TFG, LTD;;1;;;;0;66229,94012
;;;;;;;;;
31/03/21;8,8E+15;NF.SERV. 001179 - TFG, LTD;;1;;;;2217454,4;0
CONTA;DESCRICAO;;;;;;;;
11217; - CTAS A RECEB-MERC EXTERNO-COLIG E CONTR;;;;;;;;
CONTA - 11217002                       - COST SHARING A RECEBER - FGFF CY;SALDO ANTERIOR:              822,38 D;;;;;;;;
;;;;;;;;;
01/03/21;5,0001E+13;REC. ND 39/2020 FUN GAMES FOR FREE;;1;;;;42,93532934;0
01/03/21;5,0001E+13;REC. ND 39/2020 FUN GAMES FOR FREE;;1;;;;0;42,93532934
01/03/21;5,0001E+13;ADTO. COST SHARING FUN GAMES FOR FREE;;1;;;;0;15,21916168
;;;;;;;;;
17/03/21;1,1E+15;REC. COST SHARING FUN GAMES FOR FREE;;1;;;;0;83,26946108
;;;;;;;;;
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
31/03/21;5,0001E+13;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;0;30,19281437
31/03/21;2021031  18    001;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;6,431137725;0
31/03/21;2021031  18    002;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;0,180838323;0
31/03/21;2021031  18    003;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;5,543712575;0
31/03/21;2021031  18    004;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;11,73413174;0
31/03/21;2021031  18    005;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;6,153293413;0
31/03/21;2021031  18    006;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;2,621556886;0
31/03/21;2021031  18    007;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;3,434730539;0
31/03/21;2021031  18    008;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;3,305389222;0
31/03/21;2021031  18    009;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;0;8,641916168
31/03/21;2021031  18    010;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;1,550898204;0
31/03/21;2021031  18    011;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;7,176047904;0
31/03/21;2021031  18    012;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;0,547305389;0
31/03/21;2021031  18    013;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;0,708982036;0
31/03/21;2021031  18    014;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;0,862275449;0
31/03/21;2021031  18    015;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;8,00239521;0
31/03/21;2021031  18    016;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;12,12215569;0
31/03/21;2021031  18    017;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;0;1,183233533
31/03/21;2021031  18    018;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;3,996407186;0
31/03/21;2021031  18    019;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;0,091017964;0
31/03/21;2021031  18    020;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;0,931736527;0
31/03/21;2021031  18    021;COST SHARING-FGFF CY-MAR.21;51217001;1;;;;2,476646707;0
CONTA;DESCRICAO;;;;;;;;
11217; - CTAS A RECEB-MERC EXTERNO-COLIG E CONTR;;;;;;;;
CONTA - 11217004                       - COST SHARING A RECEBER - WILDLIFE IR;SALDO ANTERIOR:        3.601.904,83 D;;;;;;;;
;;;;;;;;;
01/03/21;5,0001E+13;REC. ND 35/2020 WILDLIFE STUDIOS LIMITED;;1;;;;205710,6551;0
01/03/21;5,0001E+13;REC. ND 35/2020 WILDLIFE STUDIOS LIMITED;;1;;;;0;205710,6551
01/03/21;5,0001E+13;ADTO. COST SHARING WILDLIFE STUDIOS LTD;;1;;;;0;88707,08743
01/03/21;5,0001E+13;VC PASSIVA S/ REC. ND 03/2021 WILDLIFE S;52111007;1;;;;0;2311,022754
;;;;;;;;;
17/03/21;1,1E+15;REC. COST SHARING WILDLIFE STUDIOS;;1;;;;0;340347,7377
;;;;;;;;;
31/03/21;5,0001E+13;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;0;148532,3317
31/03/21;2021031  18    022;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;28017,41557;0
31/03/21;2021031  18    023;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;785,3113772;0
31/03/21;2021031  18    024;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;24151,73413;0
31/03/21;2021031  18    025;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;51117,82395;0
31/03/21;2021031  18    026;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;26806,90539;0
31/03/21;2021031  18    027;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;11420,23114;0
31/03/21;2021031  18    028;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;14960,85629;0
31/03/21;2021031  18    029;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;14398,73413;0
31/03/21;2021031  18    030;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;0;37647,44551
31/03/21;2021031  18    031;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;6755,873054;0
31/03/21;2021031  18    032;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;31260,41557;0
31/03/21;2021031  18    033;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;2383,752096;0
31/03/21;2021031  18    034;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;3089,571257;0
31/03/21;2021031  18    035;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;3755,468263;0
31/03/21;2021031  18    036;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;34862,00599;0
31/03/21;2021031  18    037;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;52810,64431;0
31/03/21;2021031  18    038;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;0;5152,274251
31/03/21;2021031  18    039;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;17411,76766;0
31/03/21;2021031  18    040;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;398,3556886;0
31/03/21;2021031  18    041;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;4058,790419;0
31/03/21;2021031  18    042;COST SHARING-WILDLIFE IR-MAR.21;51217003;1;;;;10786,91257;0
CONTA;DESCRICAO;;;;;;;;
11217; - CTAS A RECEB-MERC EXTERNO-COLIG E CONTR;;;;;;;;
CONTA - 11217005                       - COST SHARING A RECEBER - WILDLIFE USA;SALDO ANTERIOR:          215.345,16 D;;;;;;;;
;;;;;;;;;
01/03/21;5,0001E+13;REC. ND 34/2020 WILD LIFE, INC.;;1;;;;9740,632335;0
01/03/21;5,0001E+13;REC. ND 34/2020 WILD LIFE, INC.;;1;;;;0;9740,632335
01/03/21;5,0001E+13;ADTO. COST SHARING WILD LIFE, INC.;;1;;;;0;3549,288623
01/03/21;5,0001E+13;VC PASSIVA S/ REC. ND 02/2021 WILDLIFE,;52111007;1;;;;0;110,2167665
;;;;;;;;;
17/03/21;1,1E+15;REC. COST SHARING WILD LIFE, INC.;;1;;;;0;22130,33413
;;;;;;;;;
31/03/21;5,0001E+13;COST SHARING-WILDLIFE USA-MAR.21;51217004;1;;;;0;7110,972455
31/03/21;2021031  18    043;COST SHARING - WILDLIFE USA;51217004;1;;;;2037,08024;0
31/03/21;2021031  18    044;COST SHARING - WILDLIFE USA;51217004;1;;;;57,09820359;0
31/03/21;2021031  18    045;COST SHARING - WILDLIFE USA;51217004;1;;;;1756,015569;0
31/03/21;2021031  18    046;COST SHARING - WILDLIFE USA;51217004;1;;;;3716,657485;0
31/03/21;2021031  18    047;COST SHARING - WILDLIFE USA;51217004;1;;;;1949,067066;0
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
31/03/21;2021031  18    048;COST SHARING - WILDLIFE USA;51217004;1;;;;830,3377246;0
31/03/21;2021031  18    049;COST SHARING - WILDLIFE USA;51217004;1;;;;1087,768862;0
31/03/21;2021031  18    050;COST SHARING - WILDLIFE USA;51217004;1;;;;1046,898204;0
31/03/21;2021031  18    051;COST SHARING - WILDLIFE USA;51217004;1;;;;0;2737,257485
31/03/21;2021031  18    052;COST SHARING - WILDLIFE USA;51217004;1;;;;491,2035928;0
31/03/21;2021031  18    053;COST SHARING - WILDLIFE USA;51217004;1;;;;2272,871856;0
31/03/21;2021031  18    054;COST SHARING - WILDLIFE USA;51217004;1;;;;173,3173653;0
31/03/21;2021031  18    055;COST SHARING - WILDLIFE USA;51217004;1;;;;224,6359281;0
31/03/21;2021031  18    056;COST SHARING - WILDLIFE USA;51217004;1;;;;273,051497;0
31/03/21;2021031  18    057;COST SHARING - WILDLIFE USA;51217004;1;;;;2534,735329;0
31/03/21;2021031  18    058;COST SHARING - WILDLIFE USA;51217004;1;;;;3839,737725;0
31/03/21;2021031  18    059;COST SHARING - WILDLIFE USA;51217004;1;;;;0;374,6095808
31/03/21;2021031  18    060;COST SHARING - WILDLIFE USA;51217004;1;;;;1265,968862;0
31/03/21;2021031  18    061;COST SHARING - WILDLIFE USA;51217004;1;;;;28,96407186;0
31/03/21;2021031  18    062;COST SHARING - WILDLIFE USA;51217004;1;;;;295,1053892;0
31/03/21;2021031  18    063;COST SHARING - WILDLIFE USA;51217004;1;;;;784,291018;0
CONTA;DESCRICAO;;;;;;;;
11217; - CTAS A RECEB-MERC EXTERNO-COLIG E CONTR;;;;;;;;
CONTA - 11217006                       - COST SHARING A RECEBER - TFG;SALDO ANTERIOR:        1.012.562,73 D;;;;;;;;
;;;;;;;;;
01/03/21;5,0001E+13;REC. ND 33/2020 TFG, LTD.;;1;;;;12690,12096;0
01/03/21;5,0001E+13;REC. ND 33/2020 TFG, LTD.;;1;;;;0;12606,23593
01/03/21;5,0001E+13;REC. ND 33/2020 TFG LTD;;1;;;;111865,5317;0
01/03/21;5,0001E+13;REC. ND 01/2021 TFG LTD;;1;;;;88829,67425;0
01/03/21;5,0001E+13;REC. ND 33/2020 WL PLATAFORMS;;1;;;;7406,227545;0
01/03/21;5,0001E+13;REC. ND 01/2021 WL PLATAFORMS;;1;;;;8815,934132;0
01/03/21;5,0001E+13;REC. ND 33/2020 TFG LTD;;1;;;;0;107395,6551
01/03/21;5,0001E+13;REC. ND 01/2021 TFG LTD;;1;;;;0;89862,05868
01/03/21;5,0001E+13;REC. ND 33/2020 WL PLATAFORMS;;1;;;;0;7110,293413
01/03/21;5,0001E+13;REC. ND 01/2021 WL PLATAFORMS;;1;;;;0;8918,394012
01/03/21;5,0001E+13;REC. COST SHARINF ND 33/2020 TFG LTD;;1;;;;112072,715;0
01/03/21;5,0001E+13;REC. COST SHARING ND 33/2020 TFG LTD;;1;;;;0;115787,5641
;;;;;;;;;
17/03/21;1,1E+15;REC. COST SHARING TFG LTD.;;1;;;;0;121265
;;;;;;;;;
31/03/21;5,0001E+13;COST SHARING-TFG-MAR.21;51217005;1;;;;0;156335,2575
31/03/21;5,0001E+13;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;0;13531,91257
31/03/21;5,0001E+13;TRANSF. SALDO NEGATIVO;21117002;1;;;;68483,09701;0
31/03/21;2021031  18    064;COST SHARING-TFG-MAR.21;51217005;1;;;;8685,398802;0
31/03/21;2021031  18    065;COST SHARING-TFG-MAR.21;51217005;1;;;;243,4467066;0
31/03/21;2021031  18    066;COST SHARING-TFG-MAR.21;51217005;1;;;;7487,037126;0
31/03/21;2021031  18    067;COST SHARING-TFG-MAR.21;51217005;1;;;;15846,52575;0
31/03/21;2021031  18    068;COST SHARING-TFG-MAR.21;51217005;1;;;;8310,14012;0
31/03/21;2021031  18    069;COST SHARING-TFG-MAR.21;51217005;1;;;;3540,271856;0
31/03/21;2021031  18    070;COST SHARING-TFG-MAR.21;51217005;1;;;;4637,865868;0
31/03/21;2021031  18    071;COST SHARING-TFG-MAR.21;51217005;1;;;;4463,607186;0
31/03/21;2021031  18    072;COST SHARING-TFG-MAR.21;51217005;1;;;;0;11670,70778
31/03/21;2021031  18    073;COST SHARING-TFG-MAR.21;51217005;1;;;;2094,320958;0
31/03/21;2021031  18    074;COST SHARING-TFG-MAR.21;51217005;1;;;;9690,729341;0
31/03/21;2021031  18    075;COST SHARING-TFG-MAR.21;51217005;1;;;;738,9628743;0
31/03/21;2021031  18    076;COST SHARING-TFG-MAR.21;51217005;1;;;;957,7676647;0
31/03/21;2021031  18    077;COST SHARING-TFG-MAR.21;51217005;1;;;;1164,19521;0
31/03/21;2021031  18    078;COST SHARING-TFG-MAR.21;51217005;1;;;;10807,22156;0
31/03/21;2021031  18    079;COST SHARING-TFG-MAR.21;51217005;1;;;;16371,2994;0
31/03/21;2021031  18    080;COST SHARING-TFG-MAR.21;51217005;1;;;;0;1597,20479
31/03/21;2021031  18    081;COST SHARING-TFG-MAR.21;51217005;1;;;;5397,647904;0
31/03/21;2021031  18    082;COST SHARING-TFG-MAR.21;51217005;1;;;;123,4898204;0
31/03/21;2021031  18    083;COST SHARING-TFG-MAR.21;51217005;1;;;;1258,22515;0
31/03/21;2021031  18    084;COST SHARING-TFG-MAR.21;51217005;1;;;;3343,942515;0
31/03/21;2021031  18    085;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;896,9389222;0
31/03/21;2021031  18    086;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;25,14011976;0
31/03/21;2021031  18    087;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;773,1844311;0
31/03/21;2021031  18    088;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;1636,467066;0
31/03/21;2021031  18    089;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;858,1856287;0
31/03/21;2021031  18    090;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;365,6023952;0
31/03/21;2021031  18    091;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;478,9508982;0
31/03/21;2021031  18    092;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;460,9556886;0
31/03/21;2021031  18    093;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;0;1205,231138
31/03/21;2021031  18    094;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;216,2802395;0
31/03/21;2021031  18    095;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;1000,759281;0
31/03/21;2021031  18    096;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;76,31257485;0
31/03/21;2021031  18    097;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;98,90898204;0
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
31/03/21;2021031  18    098;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;120,2263473;0
31/03/21;2021031  18    099;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;1116,058683;0
31/03/21;2021031  18    100;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;1690,65988;0
31/03/21;2021031  18    101;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;0;164,942515
31/03/21;2021031  18    102;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;557,4143713;0
31/03/21;2021031  18    103;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;12,75329341;0
31/03/21;2021031  18    104;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;129,9365269;0
31/03/21;2021031  18    105;COST SHARING-ARGENTINA-MAR.21;51217005;1;;;;345,3281437;0
CONTA;DESCRICAO;;;;;;;;
11217; - CTAS A RECEB-MERC EXTERNO-COLIG E CONTR;;;;;;;;
CONTA - 11217008                       - COST SHARING A RECEBER - CHIPRE;SALDO ANTERIOR:              278,91 D;;;;;;;;
;;;;;;;;;
01/03/21;5,0001E+13;REC. ND 38/2020 FUN GAMES FOR FREE CYPRU;;1;;;;46,74850299;0
01/03/21;5,0001E+13;REC. ND 38/2020 FUN GAMES FOR FREE CYPRU;;1;;;;0;46,74850299
01/03/21;5,0001E+13;ADTO. COST SHARING FGFF CYPRUS;;1;;;;0;3,803592814
;;;;;;;;;
17/03/21;1,1E+15;REC. COST SHARING FUN GAMES FOR FREE CYP;;1;;;;0;29,5988024
17/03/21;;RUS LTD.;;;;;;;
;;;;;;;;;
31/03/21;5,0001E+13;COST SHARING-CHIPRE-MAR.21;51217008;1;;;;0;7,628742515
31/03/21;2021031  18    106;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;1,522155689;0
31/03/21;2021031  18    107;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,043113772;0
31/03/21;2021031  18    108;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;1,31257485;0
31/03/21;2021031  18    109;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;2,777245509;0
31/03/21;2021031  18    110;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;1,456287425;0
31/03/21;2021031  18    111;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,620359281;0
31/03/21;2021031  18    112;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,813173653;0
31/03/21;2021031  18    113;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,782035928;0
31/03/21;2021031  18    114;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0;2,045508982
31/03/21;2021031  18    115;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,367664671;0
31/03/21;2021031  18    116;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;1,698203593;0
31/03/21;2021031  18    117;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,129341317;0
31/03/21;2021031  18    118;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,167664671;0
31/03/21;2021031  18    119;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,203592814;0
31/03/21;2021031  18    120;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;1,894610778;0
31/03/21;2021031  18    121;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;2,869461078;0
31/03/21;2021031  18    122;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0;0,280239521
31/03/21;2021031  18    123;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,946107784;0
31/03/21;2021031  18    124;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,021556886;0
31/03/21;2021031  18    125;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,220359281;0
31/03/21;2021031  18    126;COST SHARING-CHIPRE-MAR.21;51217007;1;;;;0,585628743;0
CONTA;DESCRICAO;;;;;;;;
11217; - CTAS A RECEB-MERC EXTERNO-COLIG E CONTR;;;;;;;;
CONTA - 11217009                       - COST SHARING A RECEBER - SHANGAI;SALDO ANTERIOR:           11.563,56 D;;;;;;;;
;;;;;;;;;
31/03/21;5,0001E+13;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;0;335,8155689
31/03/21;2021031  18    127;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;96,00958084;0
31/03/21;2021031  18    128;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;2,691017964;0
31/03/21;2021031  18    129;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;82,76287425;0
31/03/21;2021031  18    130;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;175,1700599;0
31/03/21;2021031  18    131;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;91,86227545;0
31/03/21;2021031  18    132;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;39,13532934;0
31/03/21;2021031  18    133;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;51,26826347;0
31/03/21;2021031  18    134;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;49,34131737;0
31/03/21;2021031  18    135;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;0;129,0107784
31/03/21;2021031  18    136;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;23,1508982;0
31/03/21;2021031  18    137;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;107,1233533;0
31/03/21;2021031  18    138;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;8,168862275;0
31/03/21;2021031  18    139;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;10,58682635;0
31/03/21;2021031  18    140;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;12,86946108;0
31/03/21;2021031  18    141;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;119,4646707;0
31/03/21;2021031  18    142;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;180,9712575;0
31/03/21;2021031  18    143;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;0;17,65628743
31/03/21;2021031  18    144;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;59,66706587;0
31/03/21;2021031  18    145;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;1,365269461;0
31/03/21;2021031  18    146;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;13,90898204;0
31/03/21;2021031  18    147;COST SHARING-SHANGAI-MAR.21;51217008;1;;;;36,96407186;0
CONTA;DESCRICAO;;;;;;;;
11217; - CTAS A RECEB-MERC EXTERNO-COLIG E CONTR;;;;;;;;
CONTA - 11217010                       - COST SHARING A RECEBER - SCALEMONK;SALDO ANTERIOR:          175.932,59 D;;;;;;;;
;;;;;;;;;
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
01/03/21;5,0001E+13;REC. ND 37/2020 SCALEMONK INC.;;1;;;;10138,05749;0
01/03/21;5,0001E+13;REC. ND 37/2020 SCALEMONK INC.;;1;;;;0;10138,05749
01/03/21;5,0001E+13;ADTO. COST SHARING SCALEMONK INC.;;1;;;;0;3222,583234
01/03/21;5,0001E+13;VC PASSIVA S/ REC. ND 04/2021 SCALEMONK;52111007;1;;;;0;85,96287425
;;;;;;;;;
17/03/21;1,1E+15;REC. COST SHARING SCALEMONK INC.;;1;;;;0;17761,22754
;;;;;;;;;
31/03/21;5,0001E+13;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;0;7306,51976
31/03/21;2021031  18    148;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;1267,250299;0
31/03/21;2021031  18    149;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;35,51976048;0
31/03/21;2021031  18    150;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;1092,402395;0
31/03/21;2021031  18    151;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;2312,099401;0
31/03/21;2021031  18    152;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;1212,497006;0
31/03/21;2021031  18    153;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;516,5461078;0
31/03/21;2021031  18    154;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;676,691018;0
31/03/21;2021031  18    155;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;651,2658683;0
31/03/21;2021031  18    156;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;0;1702,823952
31/03/21;2021031  18    157;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;305,5736527;0
31/03/21;2021031  18    158;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;1413,932934;0
31/03/21;2021031  18    159;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;107,8191617;0
31/03/21;2021031  18    160;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;139,7437126;0
31/03/21;2021031  18    161;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;169,8622754;0
31/03/21;2021031  18    162;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;1576,835928;0
31/03/21;2021031  18    163;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;2388,667066;0
31/03/21;2021031  18    164;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;0;233,0419162
31/03/21;2021031  18    165;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;787,548503;0
31/03/21;2021031  18    166;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;18,01796407;0
31/03/21;2021031  18    167;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;183,5820359;0
31/03/21;2021031  18    168;COST SHARING-SCALEMONK-MAR.21;51217009;1;;;;487,9005988;0
CONTA;DESCRICAO;;;;;;;;
11217; - CTAS A RECEB-MERC EXTERNO-COLIG E CONTR;;;;;;;;
CONTA - 11217011                       - DESENVOLVIMENTO DE SOFTWARE - SCALEMONK;SALDO ANTERIOR:          892.351,22 D;;;;;;;;
;;;;;;;;;
17/03/21;1,1E+15;REC.TIT.001159 SCALEMONK INC;;1;;;;0;106868,4096
;;;;;;;;;
31/03/21;8,8E+15;NF.SERV. 001178 - SCALEMONK INC;;1;;;;86393,07425;0
CONTA;DESCRICAO;;;;;;;;
11317; - ADIANTAMENTOS A FORNECEDORES;;;;;;;;
CONTA - 11317001                       - ADIANTAMENTOS A FORNECEDORES;SALDO ANTERIOR:           51.452,13 D;;;;;;;;
;;;;;;;;;
01/03/21;1,1E+15;FT  000292135 - ELOISA MARIA VARANDAS AB;;1;1.0.0.88;;;183,2335329;0
01/03/21;;USSANRA;;;;;;;
01/03/21;1,1E+15;FT  000292135 - ELOISA MARIA VARANDAS AB;;1;1.0.0.01;;;122,1556886;0
;;;;;;;;;
10/03/21;1,1E+15;FT  000294251 - ELOISA MARIA VARANDAS AB;;1;1.0.0.88;;;305,3892216;0
10/03/21;;USSANRA;;;;;;;
10/03/21;1,1E+15;FT  000294251 - ELOISA MARIA VARANDAS AB;;1;1.0.0.01;;;183,2335329;0
;;;;;;;;;
19/03/21;1,1E+15;DEV. SECURITY MASTER;11112011;1;;;;0;119,3413174
CONTA;DESCRICAO;;;;;;;;
11317; - ADIANTAMENTOS A FORNECEDORES;;;;;;;;
CONTA - 11317005                       - ADIANTAMENTO CARTAO DE CREDITO;SALDO ANTERIOR:          137.454,30 D;;;;;;;;
;;;;;;;;;
25/03/21;2021031  6     016;DD3884C9 - ADOBE ACROPRO S;21111003;1;1.0.0.63;;;10,21437126;0
25/03/21;2021031  6     017;ECA99649 - DROPBOX 85S6CDQ;21111003;1;1.0.0.63;;;84,2754491;0
25/03/21;2021031  6     018;3CE46C57 - INVISIONAPP, IN;21111003;1;1.0.0.63;;;67,46227545;0
25/03/21;2021031  6     019;9CAEB899 - PPRO*ADOBE;21111003;1;1.0.0.63;;;7,185628743;0
25/03/21;2021031  6     020;973D3822 - PPRO*ADOBE;21111003;1;1.0.0.63;;;7,185628743;0
25/03/21;2021031  6     021;AF211F72 - PPRO*ADOBE;21111003;1;1.0.0.63;;;7,185628743;0
25/03/21;2021031  6     022;89A811B9 - PPRO*ADOBE;21111003;1;1.0.0.63;;;7,185628743;0
